,accuracy,f1_score,precision,recall,ml_framework,transfer_learning,deep_learning,model_type,depth,num_params,embedding_layers,conv1d_layers,maxpooling1d_layers,simplernn_layers,dropout_layers,flatten_layers,lstm_layers,inputlayer_layers,concatenate_layers,bidirectional_layers,globalmaxpooling1d_layers,timedistributed_layers,globalaveragepooling1d_layers,dense_layers,batchnormalization_layers,sigmoid_act,softmax_act,tanh_act,relu_act,loss,optimizer,memory_size,team,username,timestamp,version
408,0.4994511525795829,0.3330893118594436,0.2497255762897914,0.5,keras,,True,Sequential,5.0,170038.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,681456.0,,so2638,2023-04-15 19:06:32.861981,166
409,0.4994511525795829,0.3330893118594436,0.2497255762897914,0.5,keras,,True,Sequential,6.0,334466.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,str,RMSprop,1338880.0,,Chen,2023-04-16 20:32:00.605708,212
410,0.4994511525795829,0.3330893118594436,0.2497255762897914,0.5,keras,,True,Sequential,6.0,341730.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,str,RMSprop,1367936.0,,Chen,2023-04-16 21:39:46.540004,221
411,,,,,keras,True,True,Sequential,4.0,1320098.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,5281136.0,,timnyt,2023-04-17 23:45:37.086380,329
412,,,,,keras,,True,Sequential,5.0,262594.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,1051120.0,,bonlilicheng,2023-04-13 22:31:01.414700,101
413,,,,,keras,,True,Sequential,5.0,262594.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,1051120.0,,bonlilicheng,2023-04-13 22:34:48.306244,102
414,,,,,keras,True,True,Sequential,8.0,1019010.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,4.0,str,RMSprop,4077632.0,3.0,tzak,2023-04-17 03:40:54.160568,269
415,,,,,keras,,True,Sequential,5.0,262594.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,1051120.0,,bonlilicheng,2023-04-13 22:49:43.010901,104
416,,,,,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,mymstella,2023-04-13 02:41:04.825835,68
417,,,,,keras,,True,Sequential,4.0,327266.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,1309824.0,,mymstella,2023-04-13 02:43:38.288910,69
418,,,,,keras,,True,Sequential,5.0,262594.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,,1.0,str,RMSprop,1051120.0,,bonlilicheng,2023-04-13 23:00:53.282219,110
419,,,,,keras,True,True,Sequential,8.0,1019010.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,4.0,str,RMSprop,4077632.0,3.0,tzak,2023-04-17 00:41:01.335273,245
420,,,,,keras,True,True,Sequential,8.0,1019010.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,4.0,str,RMSprop,4077632.0,3.0,tzak,2023-04-17 00:58:21.239514,250
421,,,,,keras,,True,Sequential,8.0,170946.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,4.0,str,RMSprop,685376.0,3.0,tzak,2023-04-17 00:21:19.007986,240
422,,,,,keras,,True,Sequential,7.0,191298.0,1.0,,,,,1.0,4.0,,,,,,,1.0,,,1.0,4.0,,str,RMSprop,767232.0,3.0,tzak,2023-04-16 23:58:44.883548,235
423,0.0,,,,keras,True,True,Sequential,7.0,1073410.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,2.0,str,RMSprop,4294656.0,,vincent,2023-04-15 03:34:23.387290,146
424,0.0,,,,keras,True,True,Sequential,25.0,4168386.0,1.0,8.0,4.0,,1.0,1.0,,,,,,,,2.0,8.0,,1.0,,9.0,str,RMSprop,16680368.0,,vincent,2023-04-15 19:54:24.252457,174
425,0.0,,,,keras,True,True,Sequential,25.0,4168386.0,1.0,8.0,4.0,,1.0,1.0,,,,,,,,2.0,8.0,,1.0,,9.0,str,RMSprop,16680368.0,,vincent,2023-04-15 19:52:17.130784,173
426,,,,,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,3.0,tzak,2023-04-16 23:00:37.767495,232
427,,,,,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,tzak,2023-04-16 22:56:58.055404,231
428,0.0,,,,keras,True,True,Sequential,7.0,1073410.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,2.0,str,Adam,4294656.0,,vincent,2023-04-15 16:52:48.439395,160
429,,,,,keras,True,True,Sequential,5.0,501698.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,1.0,,1.0,str,Adam,2007536.0,,timnyt,2023-04-18 05:35:02.108444,390
430,,,,,keras,True,True,Sequential,5.0,1003298.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,1.0,,1.0,str,Adam,4013936.0,,timnyt,2023-04-18 05:44:10.750392,391
431,,,,,keras,True,True,Sequential,5.0,1003298.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,1.0,,1.0,str,Adam,4013936.0,,timnyt,2023-04-18 00:20:28.871555,337
432,0.0,,,,keras,True,True,Sequential,8.0,1089922.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,2.0,,1.0,,,3.0,str,RMSprop,4361008.0,,vincent,2023-04-15 03:50:41.559019,147
