,accuracy,f1_score,precision,recall,ml_framework,deep_learning,model_type,depth,num_params,flatten_layers,batchnormalization_layers,dropout_layers,dense_layers,sigmoid_act,relu_act,tanh_act,softmax_act,loss,optimizer,memory_size,team,username,timestamp,version
375,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,eminilkay,2023-02-02 13:44:27.976639,129
376,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,adrianwang,2023-02-03 16:21:25.039268,206
377,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,cj2733,2023-01-31 22:48:03.794223,55
378,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sm_5271,2023-02-05 04:53:16.947697,356
379,0.4705882352941176,0.471994671994672,0.5356776556776557,0.4842857142857143,sklearn,,SVC,,,,,,,,,,,,,,6.0,bobbie8881,2023-02-03 17:25:02.234373,215
380,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,cj2733,2023-02-05 02:35:18.092312,340
381,0.4705882352941176,0.4623885918003564,0.5494871794871795,0.4842857142857142,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,miles_degrazia,2023-02-07 21:38:18.163998,906
382,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 03:55:54.215598,607
383,0.4705882352941176,0.471994671994672,0.5356776556776557,0.4842857142857143,sklearn,,SVC,,,,,,,,,,,,,,5,xuenricky,2023-02-07 18:57:30.946183,796
384,0.4705882352941176,0.4291600212652843,0.5977489177489177,0.4957142857142857,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,5.0,Chen,2023-02-03 20:23:09.545913,236
385,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,xuenricky,2023-02-07 18:40:14.376896,787
386,0.4705882352941176,0.471994671994672,0.5356776556776557,0.4842857142857143,sklearn,,BaggingClassifier,,,,,,,,,,,,,,,xilin0323,2023-02-07 16:23:35.068386,719
387,0.4705882352941176,0.471994671994672,0.5356776556776557,0.4842857142857143,sklearn,,SVC,,,,,,,,,,,,,,,xilin0323,2023-02-07 16:26:40.071787,721
388,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,5.0,Chen,2023-01-31 22:43:20.832342,21
389,0.4705882352941176,0.471994671994672,0.5356776556776557,0.4842857142857143,sklearn,,SVC,,,,,,,,,,,,,,,Rochuz,2023-02-07 18:49:54.138504,791
390,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,so2638,2023-02-06 19:18:57.120134,505
391,0.4705882352941176,0.471994671994672,0.5356776556776557,0.4842857142857143,sklearn,,SVC,,,,,,,,,,,,,,8,hal2148,2023-02-07 16:32:01.329577,724
392,0.4705882352941176,0.471994671994672,0.5356776556776557,0.4842857142857143,sklearn,,SVC,,,,,,,,,,,,,,5,oliverhegi,2023-02-07 19:07:11.698638,807
393,0.4705882352941176,0.4371717171717171,0.5806060606060606,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,3,stellawong,2023-02-07 19:03:14.692973,800
394,0.4705882352941176,0.445,0.5644444444444444,0.5071428571428571,keras,True,Sequential,5.0,9253.0,,,,5.0,,4.0,,1.0,str,SGD,38336.0,1,eminilkay,2023-02-05 06:10:45.090165,372
395,0.4705882352941176,0.4610814022578727,0.5448717948717949,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,5.0,halfbaked_em,2023-02-04 16:51:53.042262,268
396,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2.0,amsay99,2023-01-31 22:46:01.816823,42
397,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,jer2240,2023-02-06 17:12:31.009952,468
398,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,charlottew922,2023-02-06 18:48:47.906091,492
399,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,keras,True,Sequential,5.0,20357.0,,,,5.0,,4.0,,1.0,str,SGD,82752.0,1,Estelle,2023-02-07 19:40:25.322412,836
400,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,amsay99,2023-01-31 22:45:50.272541,40
401,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,5.0,oliverhegi,2023-01-31 22:45:37.605037,38
402,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1,arushisaranath,2023-02-07 19:56:55.578351,846
403,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,arushisaranath,2023-02-07 18:54:22.441931,793
404,0.4411764705882353,0.4339177489177489,0.5944444444444444,0.4671428571428572,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,1,Estelle,2023-02-07 19:25:18.875439,821
405,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,9,realdfy,2023-02-05 00:58:34.744637,333
406,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sm_5271,2023-02-05 02:36:23.234607,342
407,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sm_5271,2023-02-05 04:28:45.276265,349
408,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,6.0,bobbie8881,2023-02-01 21:12:07.354061,109
409,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,BaggingClassifier,,,,,,,,,,,,,,,mcmurrym,2023-02-07 02:58:28.142931,580
410,0.4411764705882353,0.4339177489177489,0.5944444444444444,0.4671428571428572,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,Estelle,2023-02-07 19:24:56.488523,820
411,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,BaggingClassifier,,,,,,,,,,,,,,,mcmurrym,2023-02-07 02:50:27.413847,574
412,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-03 02:26:11.332555,183
413,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,5.0,Chen,2023-02-03 03:54:13.435802,189
414,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,DecisionTreeClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-03 02:33:31.815470,185
415,0.4705882352941176,0.4474390968508615,0.5566666666666666,0.4957142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-03 02:31:50.136074,184
416,0.4411764705882353,0.4457575757575757,0.5752525252525252,0.4442857142857143,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,mcmurrym,2023-02-07 03:08:00.264202,584
417,0.4705882352941176,0.446762360446571,0.5628205128205128,0.4842857142857142,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,7,lprockop,2023-02-06 19:03:43.939191,498
418,0.4705882352941176,0.4746175393234216,0.5276190476190475,0.4807142857142857,keras,True,Sequential,10.0,103753.0,,,,10.0,,5.0,,1.0,str,Adam,417528.0,6,francesyang,2023-02-06 23:10:04.266735,542
419,0.4411764705882353,0.4127149321266968,0.64,0.4671428571428572,keras,True,Sequential,6.0,19173.0,,,,6.0,,5.0,,1.0,str,SGD,78240.0,,MengYang,2023-02-07 17:57:55.739602,772
420,0.4411764705882353,0.4408851674641149,0.5739682539682539,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,eminilkay,2023-02-07 21:34:27.411446,874
421,0.4411764705882353,0.4408851674641149,0.5739682539682539,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,jer2240,2023-02-07 21:34:52.092096,878
422,0.4411764705882353,0.4408851674641149,0.5739682539682539,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,ivster,2023-02-07 21:34:39.736504,876
423,0.4705882352941176,0.4535819735819736,0.5449999999999999,0.4957142857142857,sklearn,,GaussianNB,,,,,,,,,,,,,,,vincent,2023-02-05 20:18:55.572150,401
424,0.4705882352941176,0.4535819735819736,0.5449999999999999,0.4957142857142857,sklearn,,GaussianNB,,,,,,,,,,,,,,,vincent,2023-02-05 20:04:21.633722,399
425,0.4705882352941176,0.4535819735819736,0.5449999999999999,0.4957142857142857,sklearn,,GaussianNB,,,,,,,,,,,,,,,vincent,2023-02-05 19:56:33.225752,398
426,0.4705882352941176,0.4535819735819736,0.5449999999999999,0.4957142857142857,sklearn,,GaussianNB,,,,,,,,,,,,,,,vincent,2023-02-05 20:16:09.437198,400
427,0.4705882352941176,0.4689565336624159,0.5283333333333333,0.4842857142857142,keras,True,Sequential,5.0,19013.0,,,,5.0,,4.0,,1.0,str,SGD,77376.0,,cj2733,2023-02-07 21:36:10.034628,891
428,0.4411764705882353,0.4373809523809523,0.5763125763125763,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,jer2240,2023-02-07 16:28:42.952469,722
429,0.4705882352941176,0.4508415423585702,0.5438095238095239,0.4957142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1,tinaz0407,2023-02-07 06:04:11.424100,638
430,0.4411764705882353,0.4459324009324009,0.5572649572649573,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,arushisaranath,2023-02-06 18:22:46.255118,484
431,0.4705882352941176,0.4397385620915033,0.5599999999999999,0.4842857142857142,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,four,ran_liao,2023-02-04 20:52:43.034119,298
432,0.4705882352941176,0.4714718614718615,0.5220779220779221,0.4728571428571427,sklearn,,SVC,,,,,,,,,,,,,,,sofiazaidman,2023-02-07 21:33:53.763340,870
433,0.4705882352941176,0.4374269005847953,0.5650000000000001,0.4728571428571428,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,vincent,2023-02-03 20:55:23.239948,241
434,0.4705882352941176,0.4374269005847953,0.5650000000000001,0.4728571428571428,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,vincent,2023-02-03 20:51:23.438161,240
435,0.4411764705882353,0.4372549019607842,0.5722222222222222,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,5.0,oliverhegi,2023-02-02 22:51:24.920323,157
436,0.4705882352941176,0.4374269005847953,0.5650000000000001,0.4728571428571428,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,vincent,2023-02-03 20:55:46.731478,242
437,0.4705882352941176,0.4374269005847953,0.5650000000000001,0.4728571428571428,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,vincent,2023-02-03 20:59:30.582462,243
438,0.4705882352941176,0.4097782334624439,0.6125,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,xilin0323,2023-02-03 19:09:59.251329,227
439,0.4705882352941176,0.4374269005847953,0.5650000000000001,0.4728571428571428,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,vincent,2023-02-05 17:26:12.535731,380
440,0.4411764705882353,0.4346963562753035,0.5761904761904761,0.4557142857142857,keras,True,Sequential,4.0,13957.0,,,,4.0,,3.0,,1.0,str,SGD,56864.0,,sairachawla,2023-02-07 04:09:18.273201,614
441,0.4411764705882353,0.4071929824561404,0.6395238095238096,0.4557142857142857,sklearn,,XGBClassifier,,,,,,,,,,,,,,1,timnyt,2023-02-07 01:56:22.586089,561
442,0.4411764705882353,0.420034965034965,0.5977777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,vincent,2023-02-07 02:31:17.985814,565
443,0.4411764705882353,0.4316666666666666,0.5777777777777778,0.4671428571428572,keras,True,Sequential,5.0,19013.0,,,,5.0,,4.0,,1.0,str,SGD,77376.0,,stellawong,2023-02-07 21:45:02.499053,929
444,0.4705882352941176,0.4593434343434343,0.5259829059829059,0.4957142857142857,sklearn,,SVC,,,,,,,,,,,,,,2,amsay99,2023-02-07 17:29:54.602025,764
445,0.4705882352941176,0.4476767676767677,0.54009324009324,0.4842857142857142,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,stellawong,2023-02-07 19:20:36.417837,813
446,0.4705882352941176,0.4287506645401382,0.5738095238095238,0.4957142857142857,keras,True,Sequential,3.0,1430.0,,,,3.0,,2.0,,1.0,str,SGD,6552.0,8,hal2148,2023-02-06 18:53:50.047671,495
447,0.4411764705882353,0.4424522536287242,0.5554112554112554,0.4407142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,6,cj2733,2023-02-07 03:53:50.977778,606
448,0.4411764705882353,0.4424522536287242,0.5554112554112554,0.4407142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,6,cj2733,2023-02-07 04:05:07.736134,610
449,0.4411764705882353,0.4424522536287242,0.5554112554112554,0.4407142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,cj2733,2023-02-07 03:52:07.051419,605
450,0.4411764705882353,0.4355882352941176,0.5694444444444444,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,oliverhegi,2023-02-02 22:09:01.575001,140
451,0.4411764705882353,0.4302673796791444,0.5766666666666667,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,vincent,2023-02-06 01:58:09.937320,434
452,0.5,0.4638383838383838,0.5119480519480519,0.5021428571428571,sklearn,,ExtraTreesClassifier,,,,,,,,,,,,,,6,francesyang,2023-02-04 21:12:23.064085,303
453,0.4411764705882353,0.4384415584415584,0.5568681318681319,0.4557142857142857,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,1,arushisaranath,2023-02-07 19:44:28.297808,837
454,0.4411764705882353,0.4383333333333333,0.5572649572649573,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1,arushisaranath,2023-02-07 21:36:05.131206,890
455,0.4411764705882353,0.4136021872863978,0.6101731601731601,0.4407142857142856,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,6,sdp2158,2023-02-06 18:08:39.479094,476
456,0.4411764705882353,0.4349999999999999,0.5696969696969697,0.4442857142857143,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-07 07:28:44.980801,684
457,0.4411764705882353,0.4339495798319328,0.569047619047619,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,5.0,oliverhegi,2023-02-02 22:54:43.236020,160
458,0.4705882352941176,0.4563480963480963,0.5306060606060605,0.4614285714285714,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,MandyMaaa,2023-02-07 19:19:00.665201,812
459,0.4705882352941176,0.4523923444976076,0.5238095238095237,0.4957142857142857,keras,True,Sequential,3.0,1539.0,,,,3.0,,2.0,,1.0,str,SGD,6968.0,8,hal2148,2023-02-07 20:15:38.836287,859
460,0.4411764705882353,0.4376012223071047,0.5531746031746032,0.4557142857142857,keras,True,Sequential,6.0,49221.0,,,,6.0,,5.0,,1.0,str,SGD,198432.0,4,so2638,2023-02-06 19:44:04.404665,514
461,0.4411764705882353,0.4257097288676236,0.5794871794871794,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,7,nslerner,2023-02-04 23:17:50.736107,322
462,0.4411764705882353,0.4257097288676236,0.5794871794871794,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,nslerner,2023-02-04 23:16:06.687320,321
463,0.4705882352941176,0.4604545454545454,0.5128787878787879,0.4842857142857142,sklearn,,SVC,,,,,,,,,,,,,,9.0,sofiazaidman,2023-02-01 20:28:17.608671,105
464,0.4705882352941176,0.4604545454545454,0.5128787878787879,0.4842857142857142,sklearn,,SVC,,,,,,,,,,,,,,,hal2148,2023-02-06 22:51:47.003485,538
465,0.4117647058823529,0.41359477124183,0.6083333333333333,0.4157142857142857,xgboost,,XGBClassifier,,,,,,,,,,,,,,,nslerner,2023-02-04 21:25:08.825368,313
466,0.4117647058823529,0.41359477124183,0.6083333333333333,0.4157142857142857,xgboost,,XGBClassifier,,,,,,,,,,,,,,,nslerner,2023-02-04 21:22:22.496867,311
467,0.4117647058823529,0.41359477124183,0.6083333333333333,0.4157142857142857,xgboost,,XGBClassifier,,,,,,,,,,,,,,,nslerner,2023-02-04 21:20:43.905097,309
468,0.4117647058823529,0.41359477124183,0.6083333333333333,0.4157142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,nslerner,2023-02-04 21:25:20.348421,314
469,0.4117647058823529,0.41359477124183,0.6083333333333333,0.4157142857142857,xgboost,,XGBClassifier,,,,,,,,,,,,,,,francesyang,2023-02-03 17:47:02.453427,216
470,0.4117647058823529,0.41359477124183,0.6083333333333333,0.4157142857142857,xgboost,,XGBClassifier,,,,,,,,,,,,,,,francesyang,2023-02-03 17:52:03.209335,217
471,0.4411764705882353,0.3935588972431078,0.6333333333333333,0.4671428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,stellawong,2023-01-31 22:54:06.813189,71
472,0.4411764705882353,0.4139682539682539,0.5924242424242424,0.4671428571428572,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,9,sofiazaidman,2023-02-07 14:04:06.484474,691
473,0.4411764705882353,0.4139682539682539,0.5924242424242424,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2,Rochuz,2023-02-07 20:06:41.330757,854
474,0.4411764705882353,0.4139682539682539,0.5924242424242424,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2.0,lah2228,2023-01-31 23:21:57.995979,77
475,0.4411764705882353,0.4304545454545455,0.5644444444444444,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,9,realdfy,2023-02-05 00:59:18.896636,334
476,0.4705882352941176,0.4335862829980478,0.5491666666666666,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,9,realdfy,2023-02-05 01:29:13.826748,337
477,0.4705882352941176,0.4335862829980478,0.5491666666666666,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sdp2158,2023-02-07 22:24:39.797633,938
478,0.4705882352941176,0.4335862829980478,0.5491666666666666,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sdp2158,2023-02-07 21:35:51.168309,887
479,0.4705882352941176,0.4335862829980478,0.5491666666666666,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2.0,rian,2023-01-31 22:48:55.889225,59
480,0.4411764705882353,0.4327272727272727,0.5583333333333333,0.4671428571428572,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,stellawong,2023-01-31 22:54:44.491553,73
481,0.4705882352941176,0.4597402597402597,0.5092352092352093,0.4957142857142857,unknown,,unknown,,,,,,,,,,,,,,,tzak,2023-02-07 17:52:21.622388,768
482,0.4705882352941176,0.4597402597402597,0.5092352092352093,0.4957142857142857,sklearn,,SVC,,,,,,,,,,,,,,3,tzak,2023-02-07 16:09:46.046385,713
483,0.4705882352941176,0.4597402597402597,0.5092352092352093,0.4957142857142857,sklearn,,SVC,,,,,,,,,,,,,,3,tzak,2023-02-07 17:20:16.109611,759
484,0.4411764705882353,0.4427033492822966,0.5373015873015874,0.4557142857142857,keras,True,Sequential,8.0,101155.0,,,,8.0,,4.0,,1.0,str,Adam,406616.0,6,francesyang,2023-02-06 23:35:16.175243,545
485,0.4411764705882353,0.4399999999999999,0.5488888888888889,0.4442857142857143,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,eminilkay,2023-02-07 21:43:10.604932,923
486,0.4411764705882353,0.4399999999999999,0.5488888888888889,0.4442857142857143,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,ran_liao,2023-02-07 21:38:10.183119,905
487,0.4117647058823529,0.4116526610644257,0.607912087912088,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,2,amsay99,2023-02-07 17:09:23.438984,752
488,0.4705882352941176,0.4568798848210613,0.5111111111111111,0.4957142857142857,keras,True,Sequential,3.0,1037.0,,,,3.0,,2.0,,1.0,str,SGD,4960.0,8,hal2148,2023-02-06 21:37:51.652375,525
489,0.4411764705882353,0.4297889107796228,0.562857142857143,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 21:35:27.302150,883
490,0.4705882352941176,0.444728398536448,0.5214285714285715,0.5071428571428571,keras,True,Sequential,2.0,325.0,,,,2.0,,1.0,,1.0,str,SGD,1856.0,5.0,oliverhegi,2023-02-02 22:57:50.051041,164
491,0.4411764705882353,0.4383333333333333,0.5511111111111111,0.4328571428571428,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,xilin0323,2023-02-07 16:31:41.650179,723
492,0.4705882352941176,0.4455377302436126,0.5239393939393939,0.4842857142857142,keras,True,Sequential,5.0,5477.0,,,,5.0,,4.0,,1.0,str,SGD,23232.0,1,eminilkay,2023-02-05 06:19:40.067826,376
493,0.4411764705882353,0.4383333333333333,0.5511111111111111,0.4328571428571428,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,emileesmaili,2023-02-06 14:00:22.390020,458
494,0.4411764705882353,0.4337262737262737,0.5509523809523809,0.4671428571428571,keras,True,Sequential,6.0,20069.0,,,,6.0,,5.0,,1.0,str,SGD,81824.0,,MengYang,2023-02-07 21:38:24.802885,907
495,0.4411764705882353,0.4346600458365163,0.5506493506493506,0.4442857142857143,sklearn,,SVC,,,,,,,,,,,,,,9,sofiazaidman,2023-02-05 23:27:58.915887,420
496,0.4705882352941176,0.4469377990430622,0.5104761904761904,0.4957142857142857,keras,True,Sequential,3.0,1539.0,,,,3.0,,2.0,,1.0,str,SGD,6968.0,8,hal2148,2023-02-06 19:46:20.266822,516
497,0.4411764705882353,0.4173669467787114,0.5700000000000001,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,mcmurrym,2023-02-07 02:34:00.403182,566
498,0.4411764705882353,0.4145386639504286,0.5700000000000001,0.4671428571428572,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,arushisaranath,2023-02-06 18:38:12.936186,488
499,0.4117647058823529,0.3891855203619909,0.62,0.4385714285714286,xgboost,,XGBClassifier,,,,,,,,,,,,,,6.0,francesyang,2023-02-03 19:00:14.762175,224
500,0.4411764705882353,0.4174269005847953,0.5661538461538461,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,vincent,2023-02-05 18:52:50.723944,387
501,0.5,0.4290909090909091,0.5243589743589743,0.5357142857142858,keras,True,Sequential,5.0,4693.0,,,,5.0,,4.0,,1.0,str,SGD,20096.0,1,eminilkay,2023-02-07 03:00:07.261851,581
502,0.4411764705882353,0.4327149321266968,0.5430303030303031,0.4442857142857143,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,jer2240,2023-02-06 17:00:45.238428,466
503,0.4411764705882353,0.4401515151515151,0.5205982905982905,0.4557142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 19:21:57.643602,814
504,0.4411764705882353,0.4069377990430621,0.5795670995670996,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 06:40:09.168402,672
505,0.4411764705882353,0.4069377990430621,0.5795670995670996,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 06:28:03.004229,663
506,0.4411764705882353,0.4069377990430621,0.5795670995670996,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 06:33:28.933028,667
507,0.4411764705882353,0.4069377990430621,0.5795670995670996,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,4,1jiahe,2023-02-07 07:27:16.884221,682
508,0.4411764705882353,0.4227538543328016,0.551948051948052,0.4521428571428571,keras,True,Sequential,3.0,1034.0,,,,3.0,,2.0,,1.0,str,SGD,4968.0,8,hal2148,2023-02-06 22:04:08.175289,528
509,0.4117647058823529,0.3890888987173816,0.6190476190476191,0.4157142857142856,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,lah2228,2023-02-07 19:09:47.711751,809
510,0.4117647058823529,0.3890888987173816,0.6190476190476191,0.4157142857142856,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,vincent,2023-02-05 18:43:43.372821,386
511,0.4117647058823529,0.3985858585858586,0.5990909090909091,0.4271428571428571,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,6.0,sdp2158,2023-02-03 05:45:00.037331,196
512,0.4411764705882353,0.4418648018648019,0.5128205128205128,0.4557142857142857,sklearn,,KNeighborsClassifier,,,,,,,,,,,,,,4,so2638,2023-02-07 17:27:06.760668,763
513,0.4117647058823529,0.4204539320328793,0.5595238095238095,0.4271428571428571,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 19:23:05.972614,816
514,0.4411764705882353,0.4367016317016317,0.5239316239316238,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2.0,amsay99,2023-02-02 21:46:25.339469,138
515,0.4411764705882353,0.4434232434232434,0.5071062271062271,0.4557142857142857,sklearn,,SVC,,,,,,,,,,,,,,,1jiahe,2023-02-07 07:00:07.391324,675
516,0.4411764705882353,0.4434232434232434,0.5071062271062271,0.4557142857142857,sklearn,,SVC,,,,,,,,,,,,,,4,1jiahe,2023-02-07 07:29:14.355968,685
517,0.4411764705882353,0.4434232434232434,0.5071062271062271,0.4557142857142857,sklearn,,SVC,,,,,,,,,,,,,,,xilin0323,2023-02-03 21:14:17.941730,247
518,0.4411764705882353,0.4434232434232434,0.5071062271062271,0.4557142857142857,sklearn,,SVC,,,,,,,,,,,,,,,xilin0323,2023-02-07 16:01:35.024930,705
519,0.4411764705882353,0.4434232434232434,0.5071062271062271,0.4557142857142857,sklearn,,LogisticRegression,,130.0,,,,,,,,,,lbfgs,,,lah2228,2023-02-07 19:09:29.629318,808
520,0.4411764705882353,0.4434232434232434,0.5071062271062271,0.4557142857142857,sklearn,,SVC,,,,,,,,,,,,,,,xilin0323,2023-02-07 02:34:46.033450,568
521,0.4411764705882353,0.418001867413632,0.5518681318681319,0.4557142857142857,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,nslerner,2023-02-06 01:03:07.811079,433
